,frame_no,x,y,w,h
11275,6912,3024,874,180,180
11276,6912,3194,1090,180,180
11277,6912,2863,443,180,180
11278,6912,2890,358,180,180
11279,6912,2883,977,180,180
11280,6912,1949,401,180,180
11281,6913,1949,401,180,180
11282,6913,3130,934,180,180
11283,6913,3024,874,180,180
11284,6913,2628,1122,180,180
11285,6913,3194,1090,180,180
11286,6913,2883,977,180,180
11287,6913,2890,357,180,180
11288,6913,2862,449,180,180
11289,6913,2262,1421,180,180
11290,6914,2627,1122,180,180
11291,6914,1949,400,180,180
11292,6914,3025,874,180,180
11293,6914,3130,934,180,180
11294,6914,3195,1090,180,180
11295,6914,2862,450,180,180
11296,6914,2883,977,180,180
11297,6914,2890,356,180,180
11298,6914,2262,1421,180,180
11299,6915,2627,1122,180,180
11300,6915,3024,874,180,180
11301,6915,3131,934,180,180
11302,6915,3195,1089,180,180
11303,6915,2883,977,180,180
11304,6915,2856,456,180,180
11305,6915,2890,357,180,180
11306,6915,2262,1421,180,180
11307,6916,1949,401,180,180
11308,6916,2627,1123,180,180
11309,6916,2883,977,180,180
11310,6916,2888,356,180,180
11311,6916,2850,461,180,180
11312,6916,2262,1421,180,180
11313,6916,3130,934,180,180
11314,6916,3024,874,180,180
11315,6916,3195,1090,180,180
11316,6917,1949,401,180,180
11317,6917,2069,1346,180,180
11318,6917,3024,873,180,180
11319,6917,3130,934,180,180
11320,6917,2628,1123,180,180
11321,6917,3195,1090,180,180
11322,6917,2890,358,180,180
11323,6917,2843,470,180,180
11324,6917,2883,977,180,180
11325,6917,2262,1421,180,180
11326,6918,1949,401,180,180
11327,6918,2069,1346,180,180
11328,6918,2628,1122,180,180
11329,6918,3024,873,180,180
11330,6918,3130,934,180,180
11331,6918,2835,472,180,180
11332,6918,2894,357,180,180
11333,6918,2883,977,180,180
11334,6918,2262,1421,180,180
11335,6919,3130,934,180,180
11336,6919,2628,1123,180,180
11337,6919,1948,401,180,180
11338,6919,3024,873,180,180
11339,6919,2828,478,180,180
11340,6919,2895,356,180,180
11341,6919,2883,977,180,180
11342,6919,2262,1421,180,180
11343,6920,2262,1421,180,180
11344,6920,1948,401,180,180
11345,6920,3024,870,180,180
11346,6920,3131,931,180,180
11347,6920,2897,349,180,180
11348,6920,2817,484,180,180
11349,6920,2883,977,180,180
11350,6920,3194,1083,180,180
11351,6921,3011,863,180,180
11352,6921,3130,934,180,180
11353,6921,2901,344,180,180
11354,6921,3196,1090,180,180
11355,6921,2814,482,180,180
11356,6921,2883,977,180,180
11357,6921,2262,1421,180,180
11358,6922,3196,1093,180,180
11359,6922,3130,934,180,180
11360,6922,2812,478,180,180
11361,6922,2883,977,180,180
11362,6922,3010,862,180,180
11363,6922,2262,1421,180,180
11364,6923,3010,862,180,180
11365,6923,3197,1093,180,180
11366,6923,3130,934,180,180
11367,6923,2815,477,180,180
11368,6923,2883,977,180,180
11369,6923,2262,1421,180,180
11370,6924,3131,934,180,180
11371,6924,1949,382,180,180
11372,6924,2816,476,180,180
11373,6924,2883,977,180,180
11374,6924,3010,862,180,180
11375,6924,2262,1421,180,180
11376,6924,3197,1090,180,180
11377,6925,2883,977,180,180
11378,6925,3197,1093,180,180
11379,6925,3131,934,180,180
11380,6925,2818,471,180,180
11381,6925,2922,337,180,180
11382,6925,3010,862,180,180
11383,6925,2262,1421,180,180
11384,6925,2628,1123,180,180
11385,6926,2883,977,180,180
11386,6926,3131,934,180,180
11387,6926,2628,1123,180,180
11388,6926,2916,330,180,180
11389,6926,2822,469,180,180
11390,6926,3010,862,180,180
11391,6926,2262,1421,180,180
11392,6926,3196,1093,180,180
11393,6927,3195,1081,180,180
11394,6927,2628,1122,180,180
11395,6927,3131,934,180,180
11396,6927,2824,469,180,180
11397,6927,2883,977,180,180
11398,6927,3010,862,180,180
11399,6927,2908,323,180,180
11400,6927,2262,1421,180,180
11401,6927,2069,1346,180,180
11402,6928,3010,862,180,180
11403,6928,1961,406,180,180
11404,6928,2883,977,180,180
11405,6928,2902,318,180,180
11406,6928,2825,465,180,180
11407,6928,2262,1421,180,180
11408,6928,3196,1084,180,180
11409,6928,3131,934,180,180
11410,6928,2069,1346,180,180
11411,6929,2069,1346,180,180
11412,6929,3196,1090,180,180
11413,6929,1961,415,180,180
11414,6929,2883,977,180,180
11415,6929,2894,318,180,180
11416,6929,3010,862,180,180
11417,6929,2262,1421,180,180
11418,6929,3131,934,180,180
11419,6930,2069,1346,180,180
11420,6930,3131,934,180,180
11421,6930,1958,417,180,180
11422,6930,3196,1089,180,180
11423,6930,2883,978,180,180
11424,6930,3010,862,180,180
11425,6930,2884,323,180,180
11426,6930,2262,1421,180,180
11427,6930,2826,458,180,180
11428,6931,3131,934,180,180
11429,6931,2875,323,180,180
11430,6931,2888,982,180,180
11431,6931,3010,862,180,180
11432,6931,1957,423,180,180
11433,6931,2262,1421,180,180
11434,6931,3196,1089,180,180
11435,6932,3010,862,180,180
11436,6932,2069,1346,180,180
11437,6932,3195,1089,180,180
11438,6932,3131,934,180,180
11439,6932,2831,457,180,180
11440,6932,2862,322,180,180
11441,6932,1957,423,180,180
11442,6932,2262,1421,180,180
11443,6932,2889,982,180,180
11444,6933,2069,1346,180,180
11445,6933,3131,934,180,180
11446,6933,2856,316,180,180
11447,6933,3010,862,180,180
11448,6933,2262,1421,180,180
11449,6933,1957,423,180,180
11450,6933,2889,983,180,180
11451,6934,3194,1085,180,180
11452,6934,2069,1346,180,180
11453,6934,3131,934,180,180
11454,6934,2837,462,180,180
11455,6934,2850,303,180,180
11456,6934,3010,862,180,180
11457,6934,1957,423,180,180
11458,6934,2262,1421,180,180
11459,6934,2890,983,180,180
11460,6935,3195,1090,180,180
11461,6935,2843,290,180,180
11462,6935,2837,462,180,180
11463,6935,3010,862,180,180
11464,6935,2262,1421,180,180
11465,6935,1957,423,180,180
11466,6935,2890,983,180,180
11467,6935,3131,934,180,180
11468,6936,2069,1346,180,180
11469,6936,3131,934,180,180
11470,6936,2890,983,180,180
11471,6936,1958,422,180,180
11472,6936,2262,1421,180,180
11473,6936,3194,1091,180,180
11474,6936,2842,458,180,180
11475,6936,2824,283,180,180
11476,6936,3010,862,180,180
11477,6937,2069,1346,180,180
11478,6937,3131,934,180,180
11479,6937,2843,457,180,180
11480,6937,2810,289,180,180
11481,6937,3010,862,180,180
11482,6937,2262,1421,180,180
11483,6937,1958,422,180,180
11484,6937,2890,983,180,180
11485,6937,3193,1090,180,180
11486,6938,2068,1346,180,180
11487,6938,3188,1100,180,180
11488,6938,2890,983,180,180
11489,6938,1957,423,180,180
11490,6938,2262,1421,180,180
11491,6938,2844,457,180,180
11492,6938,3010,862,180,180
11493,6938,3131,934,180,180
11494,6938,2796,289,180,180
11495,6939,2783,288,180,180
11496,6939,3010,862,180,180
11497,6939,1957,423,180,180
11498,6939,2262,1421,180,180
11499,6939,2843,457,180,180
11500,6939,2890,983,180,180
11501,6939,3190,1095,180,180
11502,6940,2890,983,180,180
11503,6940,2262,1421,180,180
11504,6940,2843,457,180,180
11505,6940,1957,423,180,180
11506,6940,2769,278,180,180
11507,6940,3189,1091,180,180
11508,6940,3010,862,180,180
11509,6941,2890,983,180,180
11510,6941,3189,1085,180,180
11511,6941,3010,862,180,180
11512,6941,2762,263,180,180
11513,6941,2843,457,180,180
11514,6941,1957,423,180,180
11515,6941,2262,1421,180,180
11516,6942,2755,252,180,180
11517,6942,3190,1091,180,180
11518,6942,3131,934,180,180
11519,6942,3010,862,180,180
11520,6942,1957,423,180,180
11521,6942,2843,456,180,180
11522,6942,2262,1421,180,180
11523,6942,2890,983,180,180
11524,6943,3190,1091,180,180
11525,6943,2743,256,180,180
11526,6943,3011,862,180,180
11527,6943,2843,456,180,180
11528,6943,1957,423,180,180
11529,6943,2262,1421,180,180
11530,6943,2890,983,180,180
11531,6943,3131,928,180,180
11532,6944,1958,422,180,180
11533,6944,3131,934,180,180
11534,6944,2890,983,180,180
11535,6944,2737,256,180,180
11536,6944,2262,1421,180,180
11537,6944,2842,456,180,180
11538,6944,3011,862,180,180
11539,6944,3189,1091,180,180
11540,6945,3131,934,180,180
11541,6945,3011,862,180,180
11542,6945,2844,451,180,180
11543,6945,1957,423,180,180
11544,6945,2730,263,180,180
11545,6945,2262,1421,180,180
11546,6945,2889,983,180,180
11547,6946,3131,934,180,180
11548,6946,3011,862,180,180
11549,6946,2720,265,180,180
11550,6946,3195,1096,180,180
11551,6946,2841,436,180,180
11552,6946,1958,423,180,180
11553,6946,2262,1421,180,180
11554,6946,2889,983,180,180
11555,6947,3011,862,180,180
11556,6947,2704,278,180,180
11557,6947,3196,1096,180,180
11558,6947,2837,428,180,180
11559,6947,1957,423,180,180
11560,6947,2262,1421,180,180
11561,6947,2889,983,180,180
11562,6947,3132,934,180,180
11563,6948,3197,1100,180,180
11564,6948,3011,862,180,180
11565,6948,2690,283,180,180
11566,6948,3131,934,180,180
11567,6948,1957,423,180,180
11568,6948,2262,1421,180,180
11569,6948,2889,983,180,180
11570,6949,3131,934,180,180
11571,6949,3011,862,180,180
11572,6949,3201,1097,180,180
11573,6949,2830,422,180,180
11574,6949,2684,277,180,180
11575,6949,1957,423,180,180
11576,6949,2262,1421,180,180
11577,6949,2889,982,180,180
11578,6950,2262,1421,180,180
11579,6950,3202,1097,180,180
11580,6950,1957,423,180,180
11581,6950,3131,928,180,180
11582,6950,2829,421,180,180
11583,6950,3011,862,180,180
11584,6950,2681,262,180,180
11585,6950,2890,977,180,180
11586,6951,3011,862,180,180
11587,6951,2670,243,180,180
11588,6951,2815,398,180,180
11589,6951,1957,423,180,180
11590,6951,3203,1097,180,180
11591,6951,2262,1421,180,180
11592,6951,2889,975,180,180
11593,6951,3131,934,180,180
11594,6952,2890,969,180,180
11595,6952,2262,1421,180,180
11596,6952,1957,423,180,180
11597,6952,3010,867,180,180
11598,6952,3203,1098,180,180
11599,6952,2655,234,180,180
11600,6952,3130,934,180,180
11601,6952,2808,391,180,180
11602,6953,3131,934,180,180
11603,6953,2262,1421,180,180
11604,6953,1957,423,180,180
11605,6953,3208,1096,180,180
11606,6953,2894,961,180,180
11607,6953,2647,222,180,180
11608,6953,3015,879,180,180
11609,6953,2803,389,180,180
11610,6954,2894,957,180,180
11611,6954,2262,1421,180,180
11612,6954,1957,423,180,180
11613,6954,3131,928,180,180
11614,6954,2643,210,180,180
11615,6954,2802,384,180,180
11616,6954,3209,1090,180,180
11617,6955,3131,934,180,180
11618,6955,2262,1421,180,180
11619,6955,3209,1089,180,180
11620,6955,1957,423,180,180
11621,6955,2894,957,180,180
11622,6955,2630,191,180,180
11623,6955,3011,884,180,180
11624,6955,2802,384,180,180
11625,6956,1957,423,180,180
11626,6956,3130,934,180,180
11627,6956,2802,384,180,180
11628,6956,2614,189,180,180
11629,6956,3209,1089,180,180
11630,6956,2262,1421,180,180
11631,6956,2894,957,180,180
11632,6957,3130,934,180,180
11633,6957,2802,384,180,180
11634,6957,2595,195,180,180
11635,6957,1957,423,180,180
11636,6957,3209,1089,180,180
11637,6957,2262,1421,180,180
11638,6957,2895,957,180,180
11639,6958,3203,1090,180,180
11640,6958,2262,1421,180,180
11641,6958,2894,957,180,180
11642,6958,1957,423,180,180
11643,6958,2574,197,180,180
11644,6958,3131,934,180,180
11645,6958,2795,378,180,180
11646,6959,3131,934,180,180
11647,6959,2894,957,180,180
11648,6959,3201,1089,180,180
11649,6959,2556,198,180,180
11650,6959,2790,377,180,180
11651,6959,1957,423,180,180
11652,6959,2262,1421,180,180
11653,6960,1957,423,180,180
11654,6960,2543,198,180,180
11655,6960,2790,376,180,180
11656,6960,2262,1421,180,180
11657,6960,3197,1089,180,180
11658,6960,3131,934,180,180
11659,6960,2894,957,180,180
11660,6961,3131,934,180,180
11661,6961,3010,884,180,180
11662,6961,2894,957,180,180
11663,6961,2790,376,180,180
11664,6961,1957,423,180,180
11665,6961,3195,1090,180,180
11666,6961,2515,197,180,180
11667,6961,2262,1421,180,180
11668,6962,2262,1421,180,180
11669,6962,1957,423,180,180
11670,6962,2895,957,180,180
11671,6962,2790,375,180,180
11672,6962,3009,883,180,180
11673,6962,3191,1091,180,180
11674,6962,3131,928,180,180
11675,6962,2490,191,180,180
11676,6963,3130,934,180,180
11677,6963,3187,1094,180,180
11678,6963,2462,195,180,180
11679,6963,2790,375,180,180
11680,6963,2895,956,180,180
11681,6963,1957,423,180,180
11682,6963,2262,1421,180,180
11683,6964,1963,418,180,180
11684,6964,2443,202,180,180
11685,6964,2789,375,180,180
11686,6964,3182,1091,180,180
11687,6964,3010,883,180,180
11688,6964,2262,1421,180,180
11689,6964,2895,956,180,180
11690,6964,3131,928,180,180
11691,6965,2422,211,180,180
11692,6965,2262,1421,180,180
11693,6965,3010,883,180,180
11694,6965,3181,1090,180,180
11695,6965,2895,956,180,180
11696,6965,2789,375,180,180
11697,6965,3131,934,180,180
11698,6965,1964,417,180,180
11699,6966,3130,934,180,180
11700,6966,2421,217,180,180
11701,6966,2789,375,180,180
11702,6966,1964,417,180,180
11703,6966,3010,883,180,180
11704,6966,3177,1082,180,180
11705,6966,2262,1421,180,180
11706,6966,2895,956,180,180
11707,6967,2262,1421,180,180
11708,6967,3130,934,180,180
11709,6967,2408,228,180,180
11710,6967,3181,1076,180,180
11711,6967,2789,375,180,180
11712,6967,1964,417,180,180
11713,6967,3010,883,180,180
11714,6967,2895,956,180,180
11715,6968,3182,1069,180,180
11716,6968,2896,956,180,180
11717,6968,2389,229,180,180
11718,6968,2262,1421,180,180
11719,6968,3131,928,180,180
11720,6968,1964,417,180,180
11721,6968,2789,375,180,180
11722,6968,3010,883,180,180
11723,6969,3184,1069,180,180
11724,6969,2789,375,180,180
11725,6969,1964,417,180,180
11726,6969,2370,224,180,180
11727,6969,3010,883,180,180
11728,6969,2262,1421,180,180
11729,6969,2895,956,180,180
11730,6969,3131,934,180,180
11731,6970,3130,934,180,180
11732,6970,3187,1067,180,180
11733,6970,2344,221,180,180
11734,6970,2789,375,180,180
11735,6970,1964,417,180,180
11736,6970,3010,882,180,180
11737,6970,2262,1421,180,180
11738,6970,2895,956,180,180
11739,6971,3131,934,180,180
11740,6971,2262,1421,180,180
11741,6971,2322,229,180,180
11742,6971,3010,882,180,180
11743,6971,2895,956,180,180
11744,6971,2789,375,180,180
11745,6971,3187,1064,180,180
11746,6971,1964,417,180,180
11747,6972,3131,934,180,180
11748,6972,1964,418,180,180
11749,6972,2302,242,180,180
11750,6972,2789,375,180,180
11751,6972,3010,883,180,180
11752,6972,3184,1063,180,180
11753,6972,2262,1421,180,180
11754,6972,2896,956,180,180
11755,6973,1964,418,180,180
11756,6973,2284,249,180,180
11757,6973,3184,1062,180,180
11758,6973,2789,375,180,180
11759,6973,2262,1421,180,180
11760,6973,2896,956,180,180
11761,6974,2790,372,180,180
11762,6974,3130,934,180,180
11763,6974,1964,418,180,180
11764,6974,3187,1062,180,180
11765,6974,2267,257,180,180
11766,6974,2262,1421,180,180
11767,6974,2896,956,180,180
11768,6975,2262,1421,180,180
11769,6975,3010,882,180,180
11770,6975,2789,375,180,180
11771,6975,2244,257,180,180
11772,6975,2895,956,180,180
11773,6975,3130,934,180,180
11774,6975,3187,1060,180,180
11775,6975,1964,418,180,180
11776,6976,2896,956,180,180
11777,6976,3131,934,180,180
11778,6976,1976,409,180,180
11779,6976,3183,1056,180,180
11780,6976,2789,375,180,180
11781,6976,3009,882,180,180
11782,6976,2262,1421,180,180
11783,6976,2229,251,180,180
11784,6977,2209,256,180,180
11785,6977,2262,1421,180,180
11786,6977,3187,1051,180,180
11787,6977,2896,956,180,180
11788,6977,2043,369,180,180
11789,6977,3131,934,180,180
11790,6977,3131,928,180,180
11791,6977,2790,375,180,180
11792,6978,2896,956,180,180
11793,6978,3131,934,180,180
11794,6978,2567,1123,180,180
11795,6978,2190,268,180,180
11796,6978,2790,372,180,180
11797,6978,3187,1050,180,180
11798,6978,2262,1421,180,180
11799,6979,3131,934,180,180
11800,6979,2182,277,180,180
11801,6979,2051,378,180,180
11802,6979,2790,372,180,180
11803,6979,2908,957,180,180
11804,6979,3010,884,180,180
11805,6979,3188,1050,180,180
11806,6979,2262,1421,180,180
11807,6980,3189,1048,180,180
11808,6980,2162,291,180,180
11809,6980,2790,372,180,180
11810,6980,2908,957,180,180
11811,6980,2262,1421,180,180
11812,6980,3131,934,180,180
11813,6980,2064,366,180,180
11814,6980,2064,370,180,180
11815,6980,3008,884,180,180
11816,6981,2790,372,180,180
11817,6981,2262,1421,180,180
11818,6981,2911,956,180,180
11819,6981,3190,1044,180,180
11820,6981,2161,294,180,180
11821,6981,3131,934,180,180
11822,6981,2076,364,180,180
11823,6982,2262,1421,180,180
11824,6982,2911,956,180,180
11825,6982,3194,1043,180,180
11826,6982,2790,371,180,180
11827,6982,2994,892,180,180
11828,6982,3131,934,180,180
11829,6982,2156,296,180,180
11830,6983,3131,934,180,180
11831,6983,2791,375,180,180
11832,6983,2929,955,180,180
11833,6983,2144,303,180,180
11834,6983,3195,1044,180,180
11835,6983,2262,1421,180,180
11836,6984,2628,1122,180,180
11837,6984,3131,934,180,180
11838,6984,2995,892,180,180
11839,6984,2791,375,180,180
11840,6984,3195,1048,180,180
11841,6984,2930,955,180,180
11842,6984,2262,1421,180,180
11843,6985,3131,934,180,180
11844,6985,2627,1122,180,180
11845,6985,2791,375,180,180
11846,6985,2938,942,180,180
11847,6985,3195,1044,180,180
11848,6985,2262,1421,180,180
11849,6986,2627,1122,180,180
11850,6986,3131,934,180,180
11851,6986,2931,948,180,180
11852,6986,2791,375,180,180
11853,6986,3196,1043,180,180
11854,6986,2262,1421,180,180
11855,6987,3130,934,180,180
11856,6987,2935,949,180,180
11857,6987,2791,375,180,180
11858,6987,2141,308,180,180
11859,6987,2262,1421,180,180
11860,6987,3196,1042,180,180
11861,6987,2627,1122,180,180
11862,6988,2627,1122,180,180
11863,6988,3131,934,180,180
11864,6988,2791,375,180,180
11865,6988,2936,949,180,180
11866,6988,2137,309,180,180
11867,6988,3195,1036,180,180
11868,6988,2262,1421,180,180
11869,6989,3131,934,180,180
11870,6989,2627,1122,180,180
11871,6989,2791,375,180,180
11872,6989,3195,1034,180,180
11873,6989,2262,1421,180,180
11874,6989,2135,303,180,180
11875,6989,2937,950,180,180
11876,6990,2942,956,180,180
11877,6990,3190,1029,180,180
11878,6990,2995,864,180,180
11879,6990,2791,375,180,180
11880,6990,2262,1421,180,180
11881,6990,3131,934,180,180
11882,6990,2627,1122,180,180
11883,6990,2062,392,180,180
11884,6990,2129,291,180,180
11885,6991,2628,1122,180,180
11886,6991,3131,934,180,180
11887,6991,2110,286,180,180
11888,6991,2990,857,180,180
11889,6991,2950,963,180,180
11890,6991,2791,375,180,180
11891,6991,2262,1421,180,180
11892,6991,3190,1029,180,180
11893,6992,2062,410,180,180
11894,6992,3189,1028,180,180
11895,6992,2262,1421,180,180
11896,6992,2958,964,180,180
11897,6992,2991,856,180,180
11898,6992,2103,292,180,180
11899,6992,3131,934,180,180
11900,6992,2791,376,180,180
11901,6993,2068,412,180,180
11902,6993,3131,934,180,180
11903,6993,2096,295,180,180
11904,6993,2996,850,180,180
11905,6993,2791,375,180,180
11906,6993,3189,1028,180,180
11907,6993,2262,1421,180,180
11908,6993,2963,964,180,180
11909,6994,2739,376,180,180
11910,6994,2976,963,180,180
11911,6994,2262,1421,180,180
11912,6994,3188,1024,180,180
11913,6994,2093,301,180,180
11914,6994,2791,376,180,180
11915,6994,3131,934,180,180
11916,6994,2991,842,180,180
11917,6995,3187,1023,180,180
11918,6995,2988,962,180,180
11919,6995,2989,841,180,180
11920,6995,2262,1421,180,180
11921,6995,2638,1116,180,180
11922,6995,2089,298,180,180
11923,6995,3131,934,180,180
11924,6995,2740,376,180,180
11925,6995,2791,376,180,180
11926,6996,2988,837,180,180
11927,6996,2641,1116,180,180
11928,6996,2997,965,180,180
11929,6996,2791,376,180,180
11930,6996,2089,299,180,180
11931,6996,3187,1022,180,180
11932,6996,2262,1421,180,180
11933,6996,3131,928,180,180
11934,6997,3131,934,180,180
11935,6997,2641,1116,180,180
11936,6997,3184,1022,180,180
11937,6997,3007,969,180,180
11938,6997,2791,376,180,180
11939,6997,2984,836,180,180
11940,6997,2088,298,180,180
11941,6997,2262,1421,180,180
11942,6998,2984,835,180,180
11943,6998,3131,934,180,180
11944,6998,2087,286,180,180
11945,6998,2642,1116,180,180
11946,6998,3021,971,180,180
11947,6998,2791,376,180,180
11948,6998,3187,1022,180,180
11949,6998,2262,1421,180,180
11950,6999,2642,1116,180,180
11951,6999,2987,832,180,180
11952,6999,3131,934,180,180
11953,6999,2791,375,180,180
11954,6999,3021,975,180,180
